Date,Time,AKSUSE1QTS_M01U_ival,AKSUSE1QTS_M01U_unit,AKSUSE1MF01M01U_ival,AKSUSE1MF01M01U_unit,AKSUSE2QTS_M01U_ival,AKSUSE2QTS_M01U_unit,AKSUSE2MF01M01U_ival,AKSUSE2MF01M01U_unit,Aeration_rate:_total_of_5EE_if_all_14_aerators_per_tank_are_blowing_EnergieeinheitenBB1_ival,EnergieeinheitenBB1_unit,DO_AKBBBB1QO2_M01U_ival,DO_AKBBBB1QO2_M01U_unit,DO_AKBBBB1QO2_M02U_ival,DO_AKBBBB1QO2_M02U_unit,Schlammalter_ival,Schlammalter_unit,Aerobic_sludge_age_Aerobes_Schlammalter_ival,Aerobes_Schlammalter_unit,Ammonia_AKBVBW1QNH4H01_ival,AKBVBW1QNH4H01_unit,Nitric_oxide_AKBVBW1QNO_H01_ival,AKBVBW1QNO_H01_unit,phosphate_AKBVBW1QPO4H01_ival,AKBVBW1QPO4H01_unit,Redox_Potential_AKBVBW1QROXH01_ival,AKBVBW1QROXH01_unit,pH_in_tank_AKBVBW1QPH_H01_ival,AKBVBW1QPH_H01_unit,TS_AKBVBW1QTS_H01_ival,AKBVBW1QTS_H01_unit,AKBVBW1QTS_H02_ival,AKBVBW1QTS_H02_unit,AKBNKB1ML02H01RW01_ival,AKBNKB1ML02H01RW01_unit,AKBNKB2ML02H01RW01_ival,AKBNKB2ML02H01RW01_unit,AKBNKB3ML02H01RW01_ival,AKBNKB3ML02H01RW01_unit,AKBNKB4ML02H01RW01_ival,AKBNKB4ML02H01RW01_unit,BOD_AKMVKL2LBSBM12_ival,AKMVKL2LBSBM12_unit,AKMVKL2LBSBM11_ival,AKMVKL2LBSBM11_unit,COD_AKMVKL2LCSBM12_ival,AKMVKL2LCSBM12_unit,AKMVKL2LCSBM11_ival,AKMVKL2LCSBM11_unit,AKMVKL2LNH4M12_ival,AKMVKL2LNH4M12_unit,AKMVKL2LPO4M12_ival,AKMVKL2LPO4M12_unit,AKMVKL2LPO4M14_ival,AKMVKL2LPO4M14_unit,AKMVKL2LPH_M11_ival,AKMVKL2LPH_M11_unit,Conductivity_AKMVKL2LLF_M11_ival,AKMVKL2LLF_M11_unit,AKBBBB1XS02M11_ival,AKBBBB1XS02M11_unit,AKBNKB1XS01M21_ival,AKBNKB1XS01M21_unit,AKBNKB2XS01M21_ival,AKBNKB2XS01M21_unit,AKBNKB3XS01M21_ival,AKBNKB3XS01M21_unit,AKBNKB4XS01M21_ival,AKBNKB4XS01M21_unit
03.11.2025,07:00:00,2.51,g/l,0.00,m³/h,6.70,g/l,64.69,m³/h,1.8,EE,,mg/l,,mg/l,21.55,Tage,,Tage,0.3,mg/l,5.5,mg/l,0.2,mg/l,-242,mV,7.19,,4.8,g/l,4.7,g/l,447,m³/h,487,m³/h,1,m³/h,799,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,08:00:00,2.51,g/l,0.00,m³/h,6.26,g/l,64.65,m³/h,1.5,EE,,mg/l,,mg/l,23.08,Tage,,Tage,0.1,mg/l,5.9,mg/l,0.2,mg/l,-239,mV,7.18,,4.8,g/l,4.7,g/l,428,m³/h,499,m³/h,1,m³/h,656,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,09:00:00,2.52,g/l,0.00,m³/h,6.65,g/l,64.71,m³/h,2.3,EE,,mg/l,,mg/l,21.75,Tage,,Tage,0.2,mg/l,5.0,mg/l,0.4,mg/l,-239,mV,7.18,,4.9,g/l,4.7,g/l,437,m³/h,457,m³/h,1,m³/h,522,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,17.00,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,10:00:00,2.52,g/l,0.00,m³/h,7.03,g/l,64.79,m³/h,1.5,EE,,mg/l,,mg/l,20.32,Tage,,Tage,0.3,mg/l,6.1,mg/l,0.2,mg/l,-242,mV,7.16,,4.7,g/l,4.6,g/l,501,m³/h,505,m³/h,1,m³/h,617,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,11:00:00,2.53,g/l,0.00,m³/h,7.33,g/l,57.94,m³/h,2.2,EE,,mg/l,,mg/l,19.29,Tage,,Tage,0.7,mg/l,5.6,mg/l,0.5,mg/l,-250,mV,7.17,,4.7,g/l,4.7,g/l,599,m³/h,616,m³/h,6,m³/h,907,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,12:00:00,2.53,g/l,0.00,m³/h,6.93,g/l,64.63,m³/h,2.3,EE,,mg/l,,mg/l,20.42,Tage,,Tage,1.6,mg/l,5.4,mg/l,0.5,mg/l,-258,mV,7.17,,4.7,g/l,4.7,g/l,713,m³/h,723,m³/h,22,m³/h,1194,m³/h,,mg/l,,mg/l,1720,mg/l,298,mg/l,,mg/l,,mg/l,,mg/l,7.4,pH,1.40,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,13:00:00,2.53,g/l,0.00,m³/h,7.17,g/l,40.97,m³/h,2.6,EE,,mg/l,,mg/l,21.23,Tage,,Tage,1.8,mg/l,5.8,mg/l,1.3,mg/l,-266,mV,7.16,,4.7,g/l,4.5,g/l,781,m³/h,785,m³/h,85,m³/h,1191,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,14:00:00,2.54,g/l,0.00,m³/h,6.10,g/l,0.00,m³/h,2.1,EE,,mg/l,,mg/l,21.21,Tage,,Tage,1.6,mg/l,5.6,mg/l,0.8,mg/l,-270,mV,7.16,,4.7,g/l,4.7,g/l,856,m³/h,790,m³/h,147,m³/h,1222,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,50.0,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,15:00:00,2.54,g/l,0.00,m³/h,4.28,g/l,39.21,m³/h,2.5,EE,,mg/l,,mg/l,21.38,Tage,,Tage,1.8,mg/l,5.8,mg/l,0.7,mg/l,-273,mV,7.16,,4.7,g/l,4.6,g/l,892,m³/h,810,m³/h,144,m³/h,1210,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,16:00:00,2.54,g/l,0.00,m³/h,6.67,g/l,64.69,m³/h,2.5,EE,,mg/l,,mg/l,21.34,Tage,,Tage,1.8,mg/l,5.7,mg/l,0.7,mg/l,-275,mV,7.15,,4.8,g/l,4.6,g/l,878,m³/h,839,m³/h,143,m³/h,1203,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,17:00:00,2.54,g/l,0.00,m³/h,6.70,g/l,64.67,m³/h,2.7,EE,,mg/l,,mg/l,21.35,Tage,,Tage,1.4,mg/l,5.1,mg/l,0.6,mg/l,-279,mV,7.14,,4.8,g/l,4.6,g/l,870,m³/h,813,m³/h,111,m³/h,1196,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,18:00:00,2.55,g/l,0.00,m³/h,6.79,g/l,64.73,m³/h,1.7,EE,,mg/l,,mg/l,21.07,Tage,,Tage,0.9,mg/l,5.5,mg/l,0.5,mg/l,-283,mV,7.15,,4.7,g/l,4.7,g/l,842,m³/h,770,m³/h,91,m³/h,1189,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,19:00:00,2.54,g/l,0.00,m³/h,6.78,g/l,64.73,m³/h,1.8,EE,,mg/l,,mg/l,21.08,Tage,,Tage,1.1,mg/l,5.0,mg/l,0.5,mg/l,-291,mV,7.17,,4.7,g/l,4.7,g/l,820,m³/h,797,m³/h,91,m³/h,1191,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,20:00:00,2.55,g/l,0.00,m³/h,6.74,g/l,64.73,m³/h,3.0,EE,,mg/l,,mg/l,21.40,Tage,,Tage,1.5,mg/l,3.6,mg/l,0.7,mg/l,-295,mV,7.17,,4.8,g/l,4.7,g/l,838,m³/h,790,m³/h,92,m³/h,1198,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,21:00:00,2.55,g/l,0.00,m³/h,6.85,g/l,64.76,m³/h,3.0,EE,,mg/l,,mg/l,21.10,Tage,,Tage,1.0,mg/l,3.9,mg/l,0.6,mg/l,-298,mV,7.17,,4.9,g/l,4.7,g/l,844,m³/h,770,m³/h,91,m³/h,1191,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,22:00:00,2.56,g/l,0.00,m³/h,6.82,g/l,64.74,m³/h,2.0,EE,,mg/l,,mg/l,21.19,Tage,,Tage,0.5,mg/l,5.2,mg/l,0.5,mg/l,-299,mV,7.17,,4.8,g/l,4.7,g/l,858,m³/h,785,m³/h,91,m³/h,1195,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
03.11.2025,23:00:00,2.56,g/l,0.00,m³/h,6.87,g/l,64.71,m³/h,2.0,EE,,mg/l,,mg/l,20.98,Tage,,Tage,0.7,mg/l,4.6,mg/l,0.5,mg/l,-303,mV,7.17,,4.8,g/l,4.7,g/l,841,m³/h,782,m³/h,88,m³/h,1207,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,00:00:00,2.55,g/l,0.00,m³/h,6.95,g/l,64.74,m³/h,2.0,EE,,mg/l,,mg/l,20.73,Tage,,Tage,0.9,mg/l,3.1,mg/l,0.5,mg/l,-308,mV,7.17,,4.8,g/l,4.7,g/l,826,m³/h,768,m³/h,91,m³/h,1189,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,01:00:00,2.55,g/l,0.00,m³/h,6.90,g/l,64.81,m³/h,2.0,EE,,mg/l,,mg/l,21.01,Tage,,Tage,0.8,mg/l,3.1,mg/l,0.5,mg/l,-318,mV,7.18,,4.8,g/l,4.8,g/l,773,m³/h,758,m³/h,69,m³/h,1199,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,02:00:00,2.56,g/l,0.00,m³/h,6.82,g/l,64.82,m³/h,2.0,EE,,mg/l,,mg/l,21.38,Tage,,Tage,0.6,mg/l,2.4,mg/l,0.5,mg/l,-331,mV,7.19,,4.9,g/l,4.8,g/l,733,m³/h,749,m³/h,55,m³/h,1166,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,03:00:00,2.56,g/l,0.00,m³/h,6.71,g/l,64.73,m³/h,2.0,EE,,mg/l,,mg/l,21.85,Tage,,Tage,0.4,mg/l,2.2,mg/l,0.5,mg/l,-331,mV,7.19,,4.9,g/l,4.8,g/l,675,m³/h,697,m³/h,27,m³/h,1145,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,04:00:00,2.55,g/l,0.00,m³/h,6.51,g/l,64.69,m³/h,2.0,EE,,mg/l,,mg/l,22.59,Tage,,Tage,0.3,mg/l,1.9,mg/l,0.4,mg/l,-331,mV,7.19,,4.9,g/l,4.8,g/l,634,m³/h,692,m³/h,14,m³/h,1010,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,4.80,g/l,7.90,g/l,8.10,g/l,5.20,g/l,6.20,g/l
04.11.2025,05:00:00,2.56,g/l,0.00,m³/h,6.48,g/l,64.59,m³/h,2.5,EE,,mg/l,,mg/l,22.83,Tage,,Tage,0.2,mg/l,2.0,mg/l,0.6,mg/l,-334,mV,7.20,,5.0,g/l,4.8,g/l,636,m³/h,678,m³/h,4,m³/h,776,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,06:00:00,2.56,g/l,0.00,m³/h,6.43,g/l,64.65,m³/h,2.0,EE,,mg/l,,mg/l,23.09,Tage,,Tage,0.1,mg/l,1.7,mg/l,0.4,mg/l,-334,mV,7.18,,5.0,g/l,4.8,g/l,558,m³/h,604,m³/h,1,m³/h,647,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,07:00:00,2.56,g/l,0.00,m³/h,6.82,g/l,64.68,m³/h,2.0,EE,,mg/l,,mg/l,21.74,Tage,,Tage,0.1,mg/l,2.1,mg/l,0.3,mg/l,-333,mV,7.14,,5.0,g/l,4.8,g/l,460,m³/h,549,m³/h,1,m³/h,871,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,08:00:00,2.56,g/l,0.00,m³/h,6.43,g/l,64.74,m³/h,2.0,EE,,mg/l,,mg/l,23.07,Tage,,Tage,0.1,mg/l,1.8,mg/l,0.3,mg/l,-334,mV,7.13,,5.0,g/l,4.8,g/l,429,m³/h,499,m³/h,1,m³/h,758,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,09:00:00,2.56,g/l,0.00,m³/h,6.99,g/l,64.81,m³/h,2.0,EE,,mg/l,,mg/l,21.27,Tage,,Tage,0.1,mg/l,1.9,mg/l,0.3,mg/l,-337,mV,7.13,,5.0,g/l,4.9,g/l,463,m³/h,520,m³/h,1,m³/h,626,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,10:00:00,2.56,g/l,0.00,m³/h,7.16,g/l,64.82,m³/h,2.0,EE,,mg/l,,mg/l,20.71,Tage,,Tage,0.2,mg/l,2.4,mg/l,0.3,mg/l,-337,mV,7.10,,5.0,g/l,4.9,g/l,500,m³/h,567,m³/h,5,m³/h,878,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,11:00:00,2.56,g/l,0.00,m³/h,7.99,g/l,32.39,m³/h,2.0,EE,,mg/l,,mg/l,21.41,Tage,,Tage,0.6,mg/l,2.5,mg/l,0.4,mg/l,-337,mV,7.13,,4.9,g/l,4.8,g/l,636,m³/h,673,m³/h,8,m³/h,1059,m³/h,470,mg/l,220,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,12:00:00,2.56,g/l,0.00,m³/h,3.87,g/l,0.00,m³/h,2.9,EE,,mg/l,,mg/l,21.83,Tage,,Tage,0.6,mg/l,11.1,mg/l,0.8,mg/l,-356,mV,7.13,,4.9,g/l,4.8,g/l,749,m³/h,772,m³/h,106,m³/h,1134,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,36.100,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,13:00:00,2.56,g/l,0.00,m³/h,0.04,g/l,0.00,m³/h,2.5,EE,,mg/l,,mg/l,21.83,Tage,,Tage,1.0,mg/l,2.8,mg/l,0.4,mg/l,-366,mV,7.10,,4.9,g/l,4.8,g/l,855,m³/h,857,m³/h,215,m³/h,1193,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,14:00:00,2.56,g/l,0.00,m³/h,0.01,g/l,0.00,m³/h,3.2,EE,,mg/l,,mg/l,21.83,Tage,,Tage,2.3,mg/l,0.5,mg/l,0.8,mg/l,-366,mV,7.11,,5.0,g/l,4.8,g/l,939,m³/h,834,m³/h,153,m³/h,1189,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,15:00:00,2.56,g/l,0.00,m³/h,2.45,g/l,71.37,m³/h,2.7,EE,,mg/l,,mg/l,21.77,Tage,,Tage,1.8,mg/l,1.2,mg/l,0.7,mg/l,-348,mV,7.12,,4.9,g/l,4.8,g/l,958,m³/h,807,m³/h,137,m³/h,1190,m³/h,,mg/l,,mg/l,1646,mg/l,419,mg/l,53.0,mg/l,,mg/l,21.88,mg/l,7.3,pH,1.50,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,16:00:00,2.56,g/l,0.00,m³/h,6.65,g/l,64.71,m³/h,2.0,EE,,mg/l,,mg/l,22.23,Tage,,Tage,1.0,mg/l,2.6,mg/l,0.5,mg/l,-345,mV,7.12,,4.9,g/l,4.8,g/l,900,m³/h,824,m³/h,131,m³/h,1186,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,17:00:00,2.56,g/l,0.00,m³/h,6.92,g/l,64.73,m³/h,2.1,EE,,mg/l,,mg/l,21.31,Tage,,Tage,1.4,mg/l,2.3,mg/l,0.5,mg/l,-349,mV,7.11,,4.9,g/l,4.9,g/l,915,m³/h,817,m³/h,124,m³/h,1186,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,18:00:00,2.57,g/l,0.00,m³/h,6.89,g/l,64.77,m³/h,3.0,EE,,mg/l,,mg/l,21.46,Tage,,Tage,1.7,mg/l,1.5,mg/l,0.6,mg/l,-343,mV,7.08,,5.0,g/l,4.9,g/l,913,m³/h,802,m³/h,116,m³/h,1170,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,19:00:00,2.57,g/l,0.00,m³/h,6.83,g/l,64.81,m³/h,3.3,EE,,mg/l,,mg/l,21.64,Tage,,Tage,1.1,mg/l,1.6,mg/l,0.9,mg/l,-345,mV,7.08,,5.0,g/l,4.8,g/l,884,m³/h,807,m³/h,112,m³/h,1182,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,20:00:00,2.57,g/l,0.00,m³/h,6.68,g/l,64.80,m³/h,2.8,EE,,mg/l,,mg/l,22.05,Tage,,Tage,0.6,mg/l,1.8,mg/l,0.9,mg/l,-338,mV,7.08,,5.0,g/l,4.8,g/l,887,m³/h,807,m³/h,112,m³/h,1190,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,21:00:00,2.58,g/l,0.00,m³/h,6.84,g/l,64.80,m³/h,2.8,EE,,mg/l,,mg/l,21.52,Tage,,Tage,0.7,mg/l,3.3,mg/l,0.7,mg/l,-337,mV,7.10,,4.9,g/l,4.9,g/l,895,m³/h,820,m³/h,118,m³/h,1190,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,22:00:00,2.58,g/l,0.00,m³/h,6.89,g/l,64.83,m³/h,2.3,EE,,mg/l,,mg/l,21.41,Tage,,Tage,1.2,mg/l,2.5,mg/l,0.5,mg/l,-351,mV,7.09,,4.9,g/l,4.8,g/l,921,m³/h,822,m³/h,129,m³/h,1194,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
04.11.2025,23:00:00,2.58,g/l,0.00,m³/h,6.91,g/l,64.85,m³/h,2.9,EE,,mg/l,,mg/l,21.42,Tage,,Tage,1.1,mg/l,2.3,mg/l,0.9,mg/l,-357,mV,7.10,,5.0,g/l,4.8,g/l,914,m³/h,815,m³/h,114,m³/h,1190,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,00:00:00,2.58,g/l,0.00,m³/h,7.07,g/l,64.83,m³/h,3.0,EE,,mg/l,,mg/l,20.93,Tage,,Tage,0.8,mg/l,1.5,mg/l,0.8,mg/l,-357,mV,7.08,,5.0,g/l,4.8,g/l,890,m³/h,805,m³/h,123,m³/h,1157,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,01:00:00,2.58,g/l,0.00,m³/h,6.93,g/l,64.87,m³/h,2.0,EE,,mg/l,,mg/l,21.34,Tage,,Tage,0.6,mg/l,2.4,mg/l,0.4,mg/l,-369,mV,7.08,,5.0,g/l,4.8,g/l,871,m³/h,822,m³/h,121,m³/h,1160,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,02:00:00,2.58,g/l,0.00,m³/h,6.81,g/l,64.88,m³/h,2.0,EE,,mg/l,,mg/l,21.82,Tage,,Tage,0.7,mg/l,2.1,mg/l,0.4,mg/l,-381,mV,7.08,,5.0,g/l,4.9,g/l,805,m³/h,813,m³/h,89,m³/h,1150,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,03:00:00,2.58,g/l,0.00,m³/h,6.71,g/l,64.80,m³/h,2.0,EE,,mg/l,,mg/l,22.24,Tage,,Tage,0.6,mg/l,1.5,mg/l,0.4,mg/l,-380,mV,7.09,,5.0,g/l,4.9,g/l,724,m³/h,779,m³/h,66,m³/h,1155,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,04:00:00,2.58,g/l,0.00,m³/h,6.55,g/l,64.70,m³/h,2.0,EE,,mg/l,,mg/l,22.90,Tage,,Tage,0.4,mg/l,1.0,mg/l,0.5,mg/l,-377,mV,7.10,,5.0,g/l,4.9,g/l,687,m³/h,738,m³/h,44,m³/h,1022,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,05:00:00,2.58,g/l,0.00,m³/h,6.37,g/l,64.69,m³/h,2.0,EE,,mg/l,,mg/l,23.57,Tage,,Tage,0.2,mg/l,0.7,mg/l,0.3,mg/l,-369,mV,7.10,,5.0,g/l,4.9,g/l,679,m³/h,748,m³/h,21,m³/h,777,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,06:00:00,2.58,g/l,0.00,m³/h,6.19,g/l,64.63,m³/h,2.0,EE,,mg/l,,mg/l,24.35,Tage,,Tage,0.1,mg/l,0.5,mg/l,0.3,mg/l,-367,mV,7.11,,5.0,g/l,4.9,g/l,594,m³/h,664,m³/h,15,m³/h,560,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,07:00:00,2.58,g/l,0.00,m³/h,6.66,g/l,64.63,m³/h,2.0,EE,,mg/l,,mg/l,22.67,Tage,,Tage,0.1,mg/l,0.5,mg/l,0.3,mg/l,-377,mV,7.14,,5.0,g/l,4.9,g/l,479,m³/h,592,m³/h,14,m³/h,756,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,08:00:00,2.59,g/l,0.00,m³/h,6.47,g/l,64.70,m³/h,2.6,EE,,mg/l,,mg/l,23.35,Tage,,Tage,0.0,mg/l,0.5,mg/l,0.5,mg/l,-383,mV,7.15,,5.1,g/l,4.9,g/l,467,m³/h,549,m³/h,6,m³/h,766,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,09:00:00,2.59,g/l,0.00,m³/h,6.77,g/l,64.76,m³/h,2.5,EE,,mg/l,,mg/l,22.37,Tage,,Tage,0.0,mg/l,0.9,mg/l,0.6,mg/l,-353,mV,7.18,,5.1,g/l,4.9,g/l,489,m³/h,564,m³/h,6,m³/h,688,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,73.0,mg/l,,mg/l,11.00,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
05.11.2025,10:00:00,2.59,g/l,0.00,m³/h,6.86,g/l,64.85,m³/h,3.1,EE,,mg/l,,mg/l,21.96,Tage,,Tage,0.1,mg/l,1.5,mg/l,0.8,mg/l,-359,mV,7.15,,5.1,g/l,4.9,g/l,536,m³/h,609,m³/h,6,m³/h,993,m³/h,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,mg/l,,pH,,mS/cm,,g/l,,g/l,,g/l,,g/l,,g/l
